,AECC,ALOGP,AMR,AMW,ARR,BAC,BID,BLI,C-001,C-002,C-003,C-004,C-005,C-006,C-007,C-008,C-009,C-011,C-012,C-013,C-016,C-017,C-018,C-019,C-024,C-025,C-026,C-027,C-028,C-029,C-033,C-034,C-035,C-038,C-039,C-040,C-041,C-042,CENT,CID,CSI,Cl-089,D/D,D/Dr03,D/Dr04,D/Dr05,D/Dr06,D/Dr09,D/Dr10,D/Dr12,DECC,DELS,Dz,ECC,Es_o,Es_w,F-083,F-084,GMTI,GMTIV,GNar,H-046,H-047,H-048,H-049,H-050,H-051,H-052,H-053,H-054,H-055,HNar,Har,Har2,Hy,HyDp,ICR,J,JhetZ,Jhete,Jhetm,Jhetp,Jhetv,LPRS,Lop,MAXDN,MAXDP,MDDD,MLOGP,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,MSD,MW,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,Me,Mp,Ms,Mv,N-067,N-068,N-069,N-070,N-071,N-072,N-073,N-074,N-075,NAcc,NDon,NumAcc,NumDon,NumHbonds_oct,O-056,O-057,O-058,O-059,O-060,OAcc,ODon,PCD,PCR,PHI,PJI2,PSA_o,PSA_w,PW2,PW3,PW4,PW5,Pol,QW,Qindex,RBF,RBN,RHyDp,Ram,Rww,S-107,S-110,S0K,S1K,S2K,S3K,SCBO,SMTI,SMTIV,SNar,SPI,SRW01,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,STN,Se,Sp,Ss,Sv,T(F..F),T(N..Cl),T(N..F),T(N..N),T(N..O),T(N..S),T(O..Cl),T(O..F),T(O..O),T(O..S),T(S..Cl),T(S..F),T(S..S),TI1,TI2,TIE,TPC,TPSA(Tot),TWC,UNIP,Ui,UnsatAcc_octanol,UnsatAcc_water,UnsatDon_octanol,UnsatDon_water,VAR,VDA,W,WA,Wap,WhetZ,Whete,Whetm,Whetp,Whetv,Xt,Xu,ZM1,ZM1V,ZM2,ZM2V,dEs,dHB_w-o,nAB,nAT,nArCN,nArCO,nArCONHR,nArCONR2,nArCOOH,nArNH2,nArNR2,nArOCON,nArOH,nArOR,nArX,nBM,nBO,nBT,nBnz,nC,nCIC,nCIR,nCL,nCONN,nCRX3,nCar,nCb-,nCbH,nCconj,nCp,nCq,nCrq,nCrs,nCrt,nCs,nCt,nDB,nF,nH,nHAcc,nHDon,nImidazoles,nIsoxazoles,nN,nO,nOHp,nOHs,nOHt,nPyrazoles,nPyridines,nPyrrolidines,nR03,nR04,nR05,nR06,nR09,nR10,nR12,nR=Cs,nR=Ct,nRCO,nRCONHR,nRCONR2,nRCOOR,nRNHR,nRNR2,nROH,nROR,nS,nSK,nSO2N,nTB,nThiophenes,nTriazoles,nX,piID,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,set,title,w,ww,|dEs|
111,15.175,4.172,219.91,6.32,0.1,164,57.142,1.068,5,9,2,0,1,10,0,4,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,6014,114.137,1799,0,746.063,0,0,121.892,340.442,0,0,0,1.629,94.514,124.5,865,-141.0467224,-129.302475,0,0,54087,120894,1.965,23,32,0,0,2,0,12,0,0,0,1.81,116.235,305.243,0.065,69977,2.959,1.695,1.881,1.875,1.881,1.299,1.391,347.196,1.125,2.277,7.563,71.73,1.109,60,81,101,126,148,154,173,201,223,245,0.158,796.19,60,5.645,6.472,7.335,8.184,9.052,9.911,10.782,11.648,12.522,1,0.61,2.29,0.57,0,1,0,0,0,6,0,0,0,7,2,7,2,2,0,0,6,1,0,8,0,26.059,1.121,19.254,0.727,166.952,171.97,0.572,0.325,0.175,0.098,90,9905.236,30,0.109,14,146.513,18,45.967,0,0,318.475,46.648,23.526,14.333,69,52962,79545,38.49,36.632,57,120,0,444,10,1938,98,9156,738,45300,8.072,125.4,76.82,130.67,72.07,0,0,0,126,303,0,0,0,180,0,0,0,0,441.306,3.411,293.78,216.133,151.91,198.552,344,3.7,11,11,0,0,321,449.509,12811,8.027,97869,11523.79,11555.6,11524.7,16533.45,15463.51,0.161,46.22,282,702,323,637,-11.74424742,0,6,126,0,0,0,0,0,0,0,0,0,0,0,12,60,129,1,43,4,5,0,0,0,6,1,5,0,5,0,0,6,0,13,2,6,0,69,14,2,0,0,7,7,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,4,0,0,1,0,1,0,57,0,0,0,0,0,242.192,4.248,4.63,4.94,5.229,5.525,5.396,5.506,5.726,5.817,5.978,3_1,179,29795,322522,11.74424742
112,15.175,3.443,216.494,6.44,0.1,164,57.142,1.05,5,7,2,0,1,11,0,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,6,0,0,6014,114.137,1799,0,746.063,0,0,121.892,340.442,0,0,0,1.629,98.805,125.5,865,-147.8729858,-132.3144379,0,0,54087,126702,1.965,21,34,0,0,2,0,10,0,0,0,1.81,116.235,305.243,0.082,69977,2.959,1.695,1.905,1.899,1.905,1.247,1.343,347.196,1.125,2.332,7.521,71.73,0.51,60,81,101,126,148,154,173,201,223,245,0.158,798.16,60,5.645,6.472,7.335,8.184,9.052,9.911,10.782,11.648,12.522,1,0.61,2.33,0.57,0,1,0,0,0,6,0,0,0,7,2,7,2,2,0,0,6,1,1,8,0,26.059,1.121,19.214,0.727,166.982,172.42,0.572,0.325,0.175,0.098,90,9905.236,30,0.11,14,146.513,18,45.967,0,0,320.475,46.61,23.497,14.312,69,52962,81445,38.49,36.632,57,120,0,444,10,1938,98,9156,738,45300,8.072,123.84,75.52,132.67,70.99,0,0,0,126,360,0,0,0,246,0,0,0,0,441.306,3.411,294.185,216.133,161.14,198.552,344,3.7,11,11,0,0,321,449.509,12811,8.027,97869,11359.79,11393.83,11361.13,17320.8,16089.26,0.161,46.22,282,734,323,661,-15.55854793,0,6,124,0,0,0,0,0,0,0,0,0,1,0,12,60,127,1,42,4,5,0,0,0,6,1,5,0,5,0,0,6,0,11,2,6,0,67,15,2,0,0,7,8,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,4,0,0,1,0,1,0,57,0,0,0,0,0,242.192,4.248,4.63,4.94,5.229,5.525,5.396,5.506,5.726,5.817,5.978,3_1,180,29795,322522,15.55854793
113,14.737,1.527,215.992,6.32,0,189,57.142,1.075,5,10,2,0,1,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5967,113.905,1744,0,746.512,0,0,264.871,170.469,0,0,0,1.549,104.787,126,840,-129.6502228,-108.9137115,0,0,53750,123903,1.955,21,31,0,0,2,2,12,2,0,0,1.791,116.526,305.932,0.1,69318,2.834,1.701,1.882,1.877,1.882,1.27,1.365,346.991,1.138,2.322,7.532,70.746,-0.063,60,82,103,128,145,154,174,203,226,247,0.157,803.19,60,5.652,6.485,7.352,8.205,9.076,9.938,10.812,11.679,12.555,1,0.6,2.35,0.56,0,1,0,0,0,7,0,0,0,6,2,6,2,2,0,0,7,1,0,7,0,7.86,1.037,19.187,0.636,154.48,154.653,0.576,0.33,0.176,0.095,90,9905.036,31,0.108,14,146.917,19,47.274,0,0,324.475,47.059,23.24,13.984,67,52695,80382,38.202,38.31,57,120,0,448,20,1962,196,9288,1422,46050,7.89,126.82,76.29,134.17,71.58,0,0,0,190,454,0,0,0,267,0,0,0,0,441.297,3.402,313.222,214.799,172.22,198.754,343,3,9,9,0,0,292,447.684,12759,7.994,97369,11517.35,11552.07,11518.37,16991.06,15822.48,0.162,46.166,284,730,327,649,-20.73651125,0,0,127,0,0,0,0,0,0,0,0,0,0,0,7,60,130,0,41,4,5,0,0,0,0,0,0,0,5,0,0,8,0,14,2,7,0,70,16,2,0,0,8,8,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,5,0,0,1,0,1,0,57,0,0,0,0,0,222.659,4.22,4.575,4.844,5.069,5.273,5.257,5.371,5.595,5.638,5.714,3_1,183,29684,319976,20.73651125
114,14.881,2.889,224.097,6.64,0.19,110,59.143,1.02,3,8,1,0,1,10,0,4,0,0,0,0,0,0,0,0,7,2,0,2,0,0,0,0,0,0,0,6,0,0,6718,119.198,1852,0,780.273,0,0,125.286,496.115,0,0,0,1.527,98.257,129,878,-117.497406,-83.29506683,0,0,59922,142390,2.012,14,34,0,2,2,0,12,0,0,0,1.873,122.269,323.946,0.066,74369,2.823,1.497,1.679,1.674,1.679,1.163,1.244,361.544,0.964,2.411,7.795,72.687,0.356,63,85,108,135,162,169,195,227,257,283,0.152,817.16,63,5.694,6.526,7.388,8.241,9.108,9.97,10.842,11.71,12.584,1,0.62,2.31,0.59,0,1,0,0,0,6,0,0,1,6,2,6,2,2,0,0,6,1,0,7,0,44.843,1.195,18.166,0.636,147.592,155.031,0.572,0.33,0.177,0.099,94,10483.87,33,0.102,13,154.301,18,43.227,0,0,337.076,46.188,23.205,13.56,75,57723,89369,41.263,33.93,59,126,0,466,10,2046,98,9714,738,48186,9.864,122.85,76.55,136.5,72.27,0,0,0,197,383,0,0,0,180,0,0,0,0,597.34,3.022,260.964,230.383,164.8,204.064,352,4.248,9,9,0,0,306,465.864,13743,8.032,122680,12209.02,12243.09,12210,17523.05,16389.98,0.156,47.285,296,764,341,701,-34.20233917,0,12,123,0,0,0,0,0,0,0,0,0,0,0,18,63,127,1,44,5,6,0,0,0,11,1,5,0,3,0,0,6,0,12,1,6,0,64,15,2,0,0,8,7,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,2,4,0,0,1,0,1,0,59,0,0,0,0,0,275.226,4.331,4.745,5.103,5.435,5.791,5.666,5.851,6.114,6.298,6.442,3_1,186,32674,361781,34.20233917
115,15.017,2.913,224.381,6.61,0.175,144,59.142,1.019,3,7,1,0,2,11,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,6,0,0,7138,119.165,1868,0,762.091,0,0,120.673,458.026,0,241.784,0,1.749,99.016,129.5,886,-125.6725235,-92.72097778,0,0,60212,142385,2.003,14,39,0,0,2,0,10,0,0,0,1.853,122.748,324.377,0.066,75809,3.105,1.488,1.682,1.677,1.682,1.165,1.246,361.926,1.154,2.438,7.704,71.947,0.427,63,86,111,141,172,183,210,246,279,298,0.153,820.16,63,5.7,6.541,7.412,8.273,9.149,10.019,10.898,11.772,12.653,1,0.62,2.32,0.58,0,1,0,0,0,6,0,0,0,6,2,6,2,2,0,0,6,2,0,7,0,70.636,1.287,17.996,0.818,153.449,159.039,0.572,0.334,0.181,0.103,97,10391.87,34,0.102,13,154.924,19,42.087,0,0,341.076,46.468,22.849,12.951,74.5,58071,89684,40.975,35.857,59,126,0,470,10,2088,98,10086,738,51086,9.836,123.96,76.76,136.67,72.39,0,0,0,126,360,0,0,0,246,0,0,0,0,592.098,3.192,261.428,246.041,161.14,204.417,348,4.17,9,9,0,0,321,468.983,13835,8.086,161844,12195.26,12228.33,12196.32,17564.03,16428.5,0.156,47.333,298,774,346,703,-32.95154572,0,11,124,0,0,0,0,0,0,0,0,0,0,0,17,63,128,2,44,5,7,0,0,0,10,3,7,0,3,0,0,6,0,11,1,6,0,65,15,2,0,0,7,8,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,2,4,0,0,1,0,2,0,59,0,0,0,0,0,316.677,4.324,4.766,5.183,5.598,6.056,6.209,6.513,6.878,7.178,7.025,3_1,187,33614,385751,32.95154572
116,15.283,4.496,230.855,6.54,0.188,110,60.14,1.034,3,9,1,0,1,10,0,4,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,6,0,0,7332,121.197,1935,0,817.549,0,0,129.655,513.493,0,0,0,1.659,96.331,130.5,917,-129.2765045,-81.38495636,0,0,63461,145019,2.012,16,37,0,0,2,0,12,0,0,0,1.875,123.956,329.845,0.042,80770,2.953,1.485,1.659,1.654,1.659,1.16,1.239,370.047,0.955,2.386,7.832,77.9,1.382,64,86,109,136,162,168,193,225,253,281,0.153,830.2,64,5.707,6.538,7.398,8.249,9.115,9.975,10.845,11.71,12.583,1,0.62,2.28,0.59,0,1,0,0,0,6,0,0,0,6,2,6,2,1,0,0,6,1,0,7,0,46.264,1.196,18.882,0.727,133.6,139.79,0.57,0.329,0.177,0.098,95,11204.4,33,0.107,14,156.394,18,45.112,0,0,336.413,47.234,23.986,14.112,76,61119,92777,41.956,34.332,60,128,0,472,10,2066,98,9784,738,48428,9.864,126.51,79.06,137,74.47,0,0,0,126,303,0,0,0,180,0,0,0,0,628.09,3.269,266.843,235.87,151.91,206.12,363,4.248,11,11,1,1,342,485.2,14556,8.224,127855,12994.92,13029.6,12995.92,18447.65,17282.53,0.154,48.027,300,752,345,693,-47.89154814,0,12,127,0,0,0,0,0,0,0,0,0,0,0,18,64,131,2,46,5,6,0,0,0,12,2,10,0,3,0,0,6,0,13,1,6,0,67,14,2,0,0,7,7,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,2,4,0,0,1,0,1,0,60,0,0,0,0,0,282.134,4.344,4.754,5.109,5.439,5.788,5.643,5.811,6.066,6.218,6.365,3_1,188,34084,381782,47.89154814
117,15.065,4.627,237.95,6.71,0.254,110,62.141,1.006,3,7,1,0,1,10,0,4,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,6,0,0,8498,126.054,1994,0,833.311,0,0,130.238,638.56,0,250.566,0,1.722,97.75,134.5,934,-142.1060638,-132.2583923,0,0,69926,161078,2.038,14,39,0,0,2,0,10,0,0,0,1.898,130.916,350.521,0.028,86522,3.087,1.342,1.523,1.519,1.523,1.071,1.143,384.679,0.936,2.445,8.058,77.335,1.563,67,92,119,152,187,198,230,274,313,340,0.148,852.2,67,5.765,6.608,7.479,8.341,9.216,10.086,10.965,11.839,12.719,1,0.63,2.28,0.6,0,1,0,0,0,6,0,0,0,7,2,7,2,1,0,0,6,1,0,8,0,85.375,1.327,17.373,0.818,170.124,167.187,0.576,0.335,0.182,0.103,102,11673.08,38,0.091,12,165.47,20,41.484,0,0,356.405,47.149,22.845,12.882,81.5,66405,101177,44.153,35.009,62,134,0,502,10,2240,98,10838,738,54844,11.628,126.63,80.3,141.33,75.88,0,0,0,126,303,0,0,0,180,0,0,0,0,786.372,3.098,245.687,260.724,151.91,212.018,366,4.585,13,13,1,1,342,503.065,15595,8.247,203170,13680.98,13717.07,13682.01,19354.79,18142.31,0.15,49.092,318,794,370,749,-9.847671466,0,17,127,0,0,0,0,0,0,0,0,0,0,0,23,67,132,3,48,6,8,0,0,0,16,4,12,0,3,0,0,6,0,11,1,6,0,65,14,2,0,0,7,7,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,2,4,0,0,1,0,1,0,62,0,0,0,0,0,346.099,4.413,4.883,5.318,5.751,6.223,6.328,6.636,7.007,7.31,7.214,3_1,193,38137,450023,9.847671466
118,15.397,3.798,240.547,6.72,0.25,110,63.138,1.007,3,8,1,0,1,10,0,4,0,0,0,0,0,0,0,0,9,4,0,2,0,0,0,0,0,0,0,6,0,0,9138,128.052,2071,0,870.205,0,0,134.581,658.894,0,254.645,0,1.736,100.34,137,970,-165.0284119,-123.2006607,0,0,73537,171837,2.038,14,36,0,2,2,0,12,0,0,0,1.899,132.587,356.68,0.037,92631,3.073,1.335,1.512,1.508,1.512,1.068,1.139,393.058,0.927,2.445,8.059,82.151,0.863,68,93,120,152,186,196,228,270,311,338,0.149,867.22,68,5.778,6.619,7.487,8.346,9.219,10.087,10.962,11.835,12.713,1,0.63,2.28,0.6,0,1,0,0,0,6,0,0,1,7,2,7,2,1,0,0,6,1,0,8,0,88.4,1.332,17.932,0.818,168.557,184.385,0.575,0.334,0.18,0.101,103,12390.6,38,0.097,13,167.552,20,43.325,0,0,370.569,48.062,23.505,13.323,82.5,69846,107168,44.846,35.391,63,136,0,508,10,2260,98,10900,738,54976,11.628,128.73,81.31,143.83,76.87,0,0,0,197,383,0,0,0,180,0,0,0,0,821.952,3.113,252.878,266.009,164.8,214.045,376,4.585,13,13,1,1,349,521.048,16413,8.404,210257,14431.88,14469.77,14432.96,20333.46,19074.34,0.149,49.781,322,814,374,765,-41.82775119,0,17,129,0,0,0,0,0,0,0,0,0,0,0,23,68,134,2,48,6,8,0,0,0,15,3,7,0,3,0,0,6,0,12,1,6,0,66,15,2,0,0,8,7,0,0,0,0,1,1,0,0,1,4,0,1,0,0,0,0,2,4,0,0,1,0,1,0,63,0,0,0,0,0,354.41,4.425,4.89,5.323,5.748,6.21,6.303,6.608,6.969,7.278,7.184,3_1,196,39652,472017,41.82775119
119,15.734,5.404,247.305,6.62,0.246,110,64.135,1.02,3,9,1,0,1,10,0,4,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,6,0,0,9820,130.051,2150,0,909.101,0,0,138.95,679.118,0,258.886,0,1.791,98.41,138.5,1007,-124.6933136,-115.9128342,0,0,77420,174676,2.037,16,39,0,0,2,0,12,0,0,0,1.901,134.283,362.798,0.015,99621,3.102,1.327,1.497,1.493,1.497,1.066,1.135,401.582,0.918,2.419,8.096,87.332,1.878,69,94,121,153,186,195,226,268,307,336,0.15,880.26,69,5.79,6.629,7.496,8.353,9.225,10.09,10.965,11.835,12.712,1,0.63,2.26,0.59,0,1,0,0,0,6,0,0,0,8,2,8,2,2,0,0,6,1,0,7,0,91.133,1.335,18.615,0.818,168.101,170.452,0.574,0.334,0.18,0.1,104,13171.12,38,0.101,14,169.665,20,45.214,0,0,370,49.104,24.262,13.843,83.5,73549,110871,45.539,35.778,64,138,0,514,10,2280,98,10970,738,55218,11.628,132.4,83.82,144.33,79.07,0,0,0,126,303,0,0,0,180,0,0,0,0,860.578,3.2,258.15,271.651,151.91,216.096,387,4.585,11,13,0,1,378,540.438,17294,8.578,217604,15280.45,15318.94,15281.55,21323.93,20031.9,0.148,50.487,326,802,378,757,-8.780479433,1,17,133,0,0,0,0,0,0,0,0,0,0,0,23,69,138,3,50,6,8,0,0,0,16,4,12,0,3,0,0,6,0,13,1,6,0,69,14,2,0,0,7,7,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,2,4,0,0,1,0,1,0,64,0,0,0,0,0,362.784,4.437,4.898,5.328,5.751,6.208,6.291,6.589,6.949,7.249,7.148,3_1,197,41230,495589,8.780479433
120,15.111,5.362,208.56,6.9,0.211,154,54.145,1.036,4,8,1,0,1,5,0,4,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,6,0,0,4810,108.13,1702,1,662.453,0,0,112.568,319.651,0,0,0,1.642,90.48,117.333,816,-116.5142059,-108.2652969,0,0,47802,109625.1,1.963,16,26,0,0,2,0,13,0,0,0,1.8,109.85,282.013,0.071,60967,2.961,1.647,1.858,1.85,1.858,1.299,1.387,324.879,1.048,2.35,7.372,66.241,2.409,57,78,98,121,143,149,168,195,214,228,0.164,765.49,57,5.602,6.435,7.3,8.153,9.023,9.885,10.758,11.626,12.501,1,0.63,2.38,0.6,0,0,0,0,0,6,0,0,0,7,2,7,2,2,0,0,6,0,0,6,0,42.363,1.204,16.839,0.727,160.925,158.254,0.578,0.333,0.174,0.097,87,8550.073,30,0.096,11,138,18,40.326,0,0,300.764,43.276,21.012,12.535,69,46703,71089.27,36.411,35.509,54,114,0,426,10,1878,98,8946,738,44544,8.072,110.87,70.42,128.28,66.28,0,63,0,81,186,0,69,0,111,0,0,0,0,401.53,3.523,265.465,207.743,139.44,192.284,328,4.248,9,11,0,1,300,417.074,11261,7.869,90053,9933.527,9982.812,9933.515,14043.62,13179.37,0.166,44.436,270,675.605,311,633.111,-8.248908964,1,12,111,0,0,0,0,0,0,0,0,0,0,1,18,57,114,2,41,4,5,1,0,0,12,3,9,0,4,0,0,6,0,12,1,6,0,57,12,2,0,0,6,6,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,54,0,0,0,0,1,250.106,4.248,4.691,5.056,5.389,5.763,5.629,5.751,6.039,6.189,6.298,3_1,209,26385,281909,8.248908964
121,15.111,4.633,205.144,7.04,0.211,154,54.145,1.017,4,6,1,0,1,6,0,4,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,0,6,0,0,4810,108.13,1702,1,662.453,0,0,112.568,319.651,0,0,0,1.642,94.712,118.333,816,-137.7906036,-110.6784973,0,0,47802,115187.8,1.963,14,28,0,0,2,0,11,0,0,0,1.8,109.85,282.013,0.09,60967,2.961,1.647,1.883,1.875,1.883,1.243,1.336,324.879,1.048,2.405,7.359,66.241,1.798,57,78,98,121,143,149,168,195,214,228,0.164,767.46,57,5.602,6.435,7.3,8.153,9.023,9.885,10.758,11.626,12.501,1,0.63,2.41,0.6,0,0,0,0,0,6,0,0,0,7,2,7,2,1,0,0,6,0,1,6,0,42.363,1.204,16.801,0.727,159.009,163.491,0.578,0.333,0.174,0.097,87,8550.073,30,0.098,11,138,18,40.326,0,0,300.764,43.237,20.983,12.515,69,46703,72889.27,36.411,35.509,54,114,0,426,10,1878,98,8946,738,44544,8.072,109.32,69.11,130.28,65.19,0,63,0,81,231,0,84,0,162,0,0,0,0,401.53,3.523,265.585,207.743,148.67,192.284,328,4.248,11,11,1,1,300,417.074,11261,7.869,90053,9779.276,9830.665,9779.657,14784.16,13767.91,0.166,44.436,270,707.605,311,657.111,-27.11210629,0,12,109,0,0,0,0,0,0,0,0,0,1,1,18,57,112,2,40,4,5,1,0,0,12,3,9,0,4,0,0,6,0,10,1,6,0,55,13,2,0,0,6,7,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,54,0,0,0,0,1,250.106,4.248,4.691,5.056,5.389,5.763,5.629,5.751,6.039,6.189,6.298,3_1,210,26385,281909,27.11210629
122,14.648,2.717,204.642,6.9,0.105,179,54.146,1.044,4,9,1,0,1,7,0,4,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,7,0,0,4766,107.897,1647,1,662.938,0,0,250.181,156.148,0,0,0,1.55,100.632,118.833,791,-132.2094727,-91.00661469,0,0,47483,112505.2,1.952,14,25,0,0,2,2,13,2,0,0,1.78,110.137,282.679,0.108,60345,2.836,1.654,1.859,1.851,1.859,1.267,1.359,324.672,1.06,2.394,7.36,65.215,1.204,57,79,100,123,140,149,169,197,217,229,0.163,772.49,57,5.609,6.447,7.318,8.175,9.048,9.913,10.788,11.658,12.535,1,0.62,2.44,0.59,0,0,0,0,0,7,0,0,0,7,2,7,2,2,0,0,7,0,0,6,0,28.256,1.137,16.792,0.636,156.323,159.116,0.582,0.338,0.175,0.093,87,8549.973,31,0.096,11,138.398,19,41.632,0,0,302.764,43.686,20.756,12.229,67,46451,71879.49,36.123,37.14,54,114,0,430,20,1902,196,9078,1422,45294,7.89,112.3,69.88,131.78,65.78,0,79,0,132,306,0,87,0,180,0,0,0,0,401.526,3.512,283.723,206.398,159.75,192.492,327,3.807,9,9,0,0,272,415.259,11212,7.835,89571,9927.688,9979.706,9927.758,14475.13,13517.92,0.166,44.38,272,703.605,315,645.111,-41.20285801,0,6,112,0,0,0,0,0,0,0,0,0,0,1,13,57,115,1,39,4,5,1,0,0,6,2,4,0,4,0,0,8,0,13,1,7,0,58,14,2,0,0,7,7,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,54,0,0,0,0,1,234.654,4.22,4.64,4.972,5.254,5.57,5.52,5.647,5.944,6.072,6.119,3_1,212,26280,279548,41.20285801
123,14.411,6.342,217.685,6.78,0.203,168,56.148,1.054,4,10,1,0,1,5,0,4,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,6,0,0,5304,112.173,1672,1,705.182,0,0,115.199,308.878,0,0,0,1.511,94.136,121.333,807,-154.8808899,-145.634201,0,0,49568,110146.7,1.964,21,26,0,0,2,0,12,0,0,0,1.806,115.028,301.381,0.055,61790,2.817,1.739,1.959,1.951,1.959,1.377,1.47,337.896,1.308,2.38,7.581,63.51,2.741,59,80,101,127,154,164,186,217,240,258,0.153,793.55,59,5.631,6.463,7.33,8.186,9.059,9.925,10.802,11.675,12.554,1,0.63,2.34,0.59,0,0,0,0,0,6,0,0,0,8,2,8,2,1,0,0,6,0,0,7,0,42.529,1.201,18.161,0.636,156.171,164.69,0.571,0.328,0.175,0.101,90,8976.598,30,0.108,13,145.204,18,43.645,0,0,315.212,45.25,22.476,13.303,71,48827,73187.27,37.797,36.445,56,118,0,438,10,1924,98,9166,738,45778,8.072,116.64,73.94,131.28,69.47,0,63,0,81,186,0,69,0,111,0,0,0,0,406.891,2.675,285.837,211.099,139.44,196.625,329,4.248,13,13,1,1,280,423.714,11864,7.704,94688,10486.31,10537.43,10486.29,14748.64,13852.39,0.163,45.277,278,683.605,320,642.111,-9.24668885,0,12,117,0,0,0,0,0,0,0,0,0,0,1,18,59,120,2,43,4,5,1,0,0,12,3,9,0,4,0,0,6,0,14,1,6,0,61,12,2,0,0,6,6,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,56,0,0,0,0,1,253.629,4.277,4.71,5.075,5.425,5.822,5.745,5.901,6.206,6.37,6.444,3_1,217,28368,300806,9.24668885
124,14.607,4.987,215.476,6.85,0.203,189,56.147,1.039,5,8,2,0,1,5,0,4,0,0,0,0,0,0,0,0,6,2,1,2,0,0,0,0,0,0,0,6,0,0,5244,111.998,1698,1,707.336,0,0,117.259,318.864,0,0,0,1.457,95.992,121.833,818,-155.1730652,-145.2494507,0,0,50172,115638.2,1.954,21,23,0,2,2,0,12,0,0,0,1.787,115.119,301.052,0.073,62877,2.763,1.725,1.946,1.938,1.946,1.358,1.45,338.275,1.149,2.334,7.53,64.495,1.865,59,81,101,127,153,161,181,213,238,254,0.155,794.54,59,5.638,6.469,7.339,8.193,9.066,9.931,10.807,11.677,12.556,1,0.63,2.37,0.59,0,0,0,0,0,6,0,0,1,8,2,8,2,1,0,0,6,0,0,7,0,39.075,1.187,17.633,0.636,162.029,177.702,0.578,0.327,0.175,0.101,90,9055.361,31,0.101,12,145.265,19,43.869,0,0,315.212,45.186,21.853,13.269,71,49281,75181.49,37.509,37.851,56,118,0,442,10,1948,98,9282,738,46288,8.072,115.86,73.18,132.61,68.87,0,80,0,138,249,0,69,0,111,0,0,0,0,410.461,3.044,289.135,208.659,152.33,196.676,333,4.248,13,13,1,1,284,426.643,11946,7.757,95283,10534.12,10586.42,10534.13,14932.65,14009.03,0.163,45.359,280,701.605,322,656.111,-9.923614516,0,12,116,0,0,0,0,0,0,0,0,0,0,1,18,59,119,1,42,4,5,1,0,0,11,2,4,0,5,0,0,6,0,12,2,6,0,60,13,2,0,0,7,6,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,56,0,0,0,0,1,247.734,4.277,4.718,5.075,5.421,5.806,5.696,5.83,6.13,6.312,6.423,3_1,218,28396,301971,9.923614516
